-80975 1.97341e-05
-80750 2.00897e-05
-80525 2.48899e-05
-80300 2.29343e-05
-80075 1.95563e-05
-79850 2.24009e-05
-79625 2.47121e-05
-79400 2.57788e-05
-79175 2.50677e-05
-78950 2.29343e-05
-78725 2.48899e-05
-78500 2.52455e-05
-78275 2.84456e-05
-78050 2.5601e-05
-77825 2.59566e-05
-77600 2.77344e-05
-77375 2.59566e-05
-77150 2.84456e-05
-76925 2.91567e-05
-76700 3.20013e-05
-76475 3.07568e-05
-76250 2.79122e-05
-76025 3.20013e-05
-75800 2.70233e-05
-75575 3.37791e-05
-75350 3.52014e-05
-75125 3.46681e-05
-74900 3.66237e-05
-74675 3.27124e-05
-74450 3.32458e-05
-74225 3.39569e-05
-74000 2.86234e-05
-73775 3.48458e-05
-73550 3.41347e-05
-73325 3.00456e-05
-73100 3.39569e-05
-72875 3.48458e-05
-72650 3.59125e-05
-72425 3.39569e-05
-72200 3.41347e-05
-71975 3.57348e-05
-71750 3.21791e-05
-71525 3.64459e-05
-71300 3.39569e-05
-71075 3.69793e-05
-70850 3.76904e-05
-70625 3.25346e-05
-70400 3.50236e-05
-70175 3.44903e-05
-69950 4.01794e-05
-69725 3.44903e-05
-69500 3.50236e-05
-69275 3.46681e-05
-69050 3.76904e-05
-68825 3.53792e-05
-68600 3.32458e-05
-68375 3.87571e-05
-68150 3.69793e-05
-67925 3.87571e-05
-67700 3.59125e-05
-67475 3.50236e-05
-67250 3.50236e-05
-67025 3.14679e-05
-66800 3.68015e-05
-66575 3.76904e-05
-66350 3.41347e-05
-66125 3.87571e-05
-65900 3.5557e-05
-65675 3.25346e-05
-65450 3.50236e-05
-65225 3.44903e-05
-65000 3.12901e-05
-64775 2.98679e-05
-64550 3.09346e-05
-64325 3.32458e-05
-64100 2.91567e-05
-63875 3.36013e-05
-63650 3.02234e-05
-63425 3.18235e-05
-63200 2.82678e-05
-62975 3.12901e-05
-62750 2.98679e-05
-62525 2.809e-05
-62300 2.98679e-05
-62075 3.04012e-05
-61850 2.59566e-05
-61625 2.86234e-05
-61400 3.09346e-05
-61175 2.79122e-05
-60950 2.98679e-05
-60725 3.00456e-05
-60500 2.59566e-05
-60275 2.27565e-05
-60050 2.68455e-05
-59825 2.04453e-05
-59600 3.00456e-05
-59375 2.52455e-05
-59150 2.48899e-05
-58925 2.3112e-05
-58700 2.32898e-05
-58475 2.36454e-05
-58250 2.34676e-05
-58025 1.97341e-05
-57800 2.22231e-05
-57575 1.99119e-05
-57350 2.16898e-05
-57125 2.02675e-05
-56900 1.86674e-05
-56675 2.1512e-05
-56450 2.0623e-05
-56225 1.88452e-05
-56000 1.61784e-05
-55775 1.51117e-05
-55550 1.61784e-05
-55325 1.56451e-05
-55100 1.56451e-05
-54875 1.6534e-05
-54650 1.29783e-05
-54425 1.60006e-05
-54200 1.33339e-05
-53975 1.22672e-05
-53750 1.45784e-05
-53525 1.35117e-05
-53300 1.22672e-05
-53075 1.13782e-05
-52850 1.10227e-05
-52625 1.42228e-05
-52400 1.1556e-05
-52175 8.53367e-06
-51950 1.01337e-05
-51725 1.01337e-05
-51500 1.06671e-05
-51275 1.04893e-05
-51050 9.4226e-06
-50825 8.53367e-06
-50600 8.53367e-06
-50375 8.00032e-06
-50150 8.88924e-06
-49925 9.24481e-06
-49700 7.1114e-06
-49475 9.77817e-06
-49250 8.35589e-06
-49025 6.75583e-06
-48800 5.15576e-06
-48575 5.15576e-06
-48350 4.97798e-06
-48125 4.80019e-06
-47900 5.51133e-06
-47675 4.26684e-06
-47450 4.80019e-06
-47225 5.51133e-06
-47000 4.62241e-06
-46775 5.68912e-06
-46550 3.20013e-06
-46325 3.73348e-06
-46100 3.5557e-06
-45875 3.02234e-06
-45650 4.26684e-06
-45425 2.66677e-06
-45200 2.84456e-06
-44975 2.13342e-06
-44750 3.02234e-06
-44525 3.5557e-06
-44300 3.37791e-06
-44075 4.44462e-06
-43850 1.24449e-06
-43625 2.48899e-06
-43400 3.20013e-06
-43175 1.77785e-06
-42950 2.48899e-06
-42725 2.13342e-06
-42500 1.24449e-06
-42275 1.77785e-06
-42050 2.13342e-06
-41825 1.06671e-06
-41600 2.3112e-06
-41375 2.3112e-06
-41150 1.60006e-06
-40925 1.42228e-06
-40700 1.24449e-06
-40475 1.95563e-06
-40250 1.95563e-06
-40025 8.88924e-07
-39800 1.24449e-06
-39575 7.1114e-07
-39350 8.88924e-07
-39125 3.5557e-07
-38900 1.06671e-06
-38675 1.60006e-06
-38450 5.33355e-07
-38225 1.06671e-06
-38000 5.33355e-07
-37550 7.1114e-07
-37325 5.33355e-07
-37100 1.77785e-07
-36875 3.5557e-07
-36650 5.33355e-07
-36200 5.33355e-07
-35975 1.77785e-07
-35750 1.77785e-07
-35525 3.5557e-07
-35300 3.5557e-07
-33275 1.77785e-07
-32150 1.77785e-07
-30350 1.77785e-07
